HORSEBACK RIDE,Horseback Riding in the Swedish Nature,Enköping,3,Equipment,All languages welcome,Nathalie,"Years of horse and riding experience. Grew up at an horsefarm and especially love the icelandic horse for its reliability, intelligence, small stature and friendly character.",$165 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,10,6,,,"https://maps.google.com/maps?ll=59.635112,17.076756&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/576955?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
GUIDED HIKE,Trekking por las Sierras,Tornquist,9.5,Food and Equipment,Offered in Spanish,Lucas,"Me crié en la estancia Funke pase mi infancia y adolescencia en ese lugar, a los 14 años subí por primera vez al Cerro Tres Picos. Ahora me encuentro estudiando la carrera de guía de montaña en la ciudad de Mendoza.
Me gusta la idea de que la gente pueda vivir una experiencia en la naturaleza y que mejor que en el techo de la provincia de Buenos Aires o bien disfrutar de un trekking por la…+ More",$19 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,11,8,,,"https://maps.google.com/maps?ll=-38.135279,-62.087051&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/489789?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
GUIDED HIKE,"Private hidden beach, sunset BBQ & wine",El Nido,5,"Food, Drinks, Equipment and Transportation",All languages welcome,Elena,"My name is Elena, I live in El Nido for 2 years now and love it passionately. I with my friends will organize private and exclusive excursions for you and your family to a private hidden beach, provide transportation and personalized service, food and wine. We speak English and Russian. I wish to help an independent traveler to see the most beautiful, serene, untouched places of El Nido.",$71 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,18,4,5.0,1 review,"https://maps.google.com/maps?ll=11.208114,119.415939&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/778470?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
BIKE RIDE,E-bike tour and wine tasting,Buzet-sur-Baïse,4,Drinks and Equipment,All languages welcome,Clare,"I am English and live in the south west of France. Here I run a small bike hire start-up called Cycle South West France. We have a fleet of standard and electric bicycles. I have lived in Buzet for 4 years, and have been coming to this area for over 10 years. I love exploring the countryide by bike and have got to know all of the small little back streets around Buzet.",$47 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,18,10,,,"https://maps.google.com/maps?ll=44.257367,0.300297&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/942709?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
SNORKELING,Tropical Snorkeling Excursion,Riviera Beach,1.5,,All languages welcome,Christopher,"I have been hosting snorkeling trips with AirBnB for the last two years, teaching basic snorkeling, diving and often swimming skills and techniques. I love discovering the world and nature, while taking my friends, family with me on this incredible journey. Life can be an adventure every day. My passion is to find the most rugged, exciting, and unknown to most people places on earth. I served in…+ More",$55 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,10,10,4.85,41 reviews,"https://maps.google.com/maps?ll=26.783451,-80.042891&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/423796?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
GUIDED HIKE,In the footsteps of the beaver,Saalfelden am Steinernen Meer,3,Equipment,All languages welcome,Birgit,"Hiking-Salzburg-at for Hiking - Discover - Learn
On the way with a local mountain hiking guide as well as trained nature and landscape mediator. Discover the region around Saalfelden Leogang with me!
Also tours in neighboring areas such as Maria Alm / Hochkönig / Zell am See / Nature Park Weißbach / National Park Hohe Tauern / Tauerntäler",$35 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,3,10,,,"https://maps.google.com/maps?ll=47.452629,12.825399&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/791109?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
NATURE WALK,Mesa Verde Sunrise Tour,Cortez,2,"Food, Drinks and Transportation",All languages welcome,Helen,"During the school year I teach high school music in Shiprock, New Mexico on the Northern Navajo reservation. In the summers, I run a small tour business in my hometown of Cortez, Colorado. I've been guiding tours since my summer breaks when I was in high school and live and play in Southwest Colorado year round. As a teacher, I love to work with people and share my passion and knowledge for this…+ More",$22 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,2,10,5.0,1 review,"https://maps.google.com/maps?ll=37.35056,-108.571947&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/916642?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
SAILING LESSON,Private Lake Michigan Sailing,Douglas,3,Equipment,Offered in English,William,We offer exciting sailing trips on Lake Michigan. Captain Bill grew up in the Bahamas and has been sailing since age 7. He holds a US Coast Guard Masters license and has sailed both the Caribbean and Great Lakes. Sailing is his passion and he loves to get people involved.,$100 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,12,6,5.0,1 review,"https://maps.google.com/maps?ll=42.646814,-86.209201&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/347871?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
FARM VISIT,Smell like a goat! Farm Experience,Friendsville,2,Food and Drinks,Offered in English,Jason,"We are a working, hobby farm located in Garrett County, MD. Minutes from Deep Creek Lake and interstate 68. 

Beautiful all year-round, we live and maintain our 100yr old farm with active pastures with a pair of highland cows, goats, sheep, chickens, guineas and our miniature horse, Peanut. And bees. Lot's of bees. 

We offer the opportunity to wander the farm, interacting with the animals, enjoy…+ More",$20 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,18,6,5.0,1 review,"https://maps.google.com/maps?ll=39.675781,-79.443882&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/482516?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
CAR RIDE,A ride down memory lane,Palić,1.5,Drinks,Offered in English,Tom And Ilona,"I have been passionate about old-timer vehicles my entire life, and I started to collect and restaurate them 2 decades ago. Now me and my wife have a small collection of old cars, which we are happy to share with the guests. I will take them on a pleasant ride to explore in a unique way our beautiful hometown - Palic. The guest can take various photos with the cars by the lake and other various…+ More",$35 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,5,4,5.0,1 review,"https://maps.google.com/maps?ll=46.100567,19.777119&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/702495?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
SNORKELING,Snorkeling with a marine biologist.,San Carlos,3,"Food, Drinks and Equipment",Offered in English and Spanish,Michael,"I have received a Master's in Ecology and Evolutionary Biology from the University of Arizona through the Marine Sciences program. I am from Caborca, Sonora and have a profound appreciation of the Sea of Cortez and it's people. I speak English and Spanish at a mother tongue level, and I am in effect bicultural. I have taught and co-ordinated field trips for numerous classes addressing issues in…+ More",$33 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,10,10,,,"https://maps.google.com/maps?ll=27.95019,-111.05491&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/741683?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
GUIDED HIKE,Hike to Wombat Arch - Colorado Classic,Grand Junction,3.5,Equipment,Offered in English,Gail,"I have been a successful leader of local Outdoors groups in the Grand Junction area for the past 7 years. I specialize in the lesser known and frequently off trail hikes that have the most remarkable things to see. I can also take you on the more well known and ""civilized"" hikes if that is more your style. In any case you will experience the whole western Colorado outdoors experience. If…+ More",$20 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,10,10,5.0,4 reviews,"https://maps.google.com/maps?ll=39.039248,-108.539827&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/310179?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
FITNESS CLASS,Fitness Bootcamp in Oberstdorf,Oberstdorf,1,Equipment,Offered in English and German,Julius,"I live in wonderfull Oberstdorf. Inspired by Athletes, Alpinists and Fitnessinstructors, I qualified as a TACFIT Fieldinstructor and as a certified Underground Strength Coach.

Since ca. 9 years I lead Fitness Bootcamps, Trainings and movement coachings.",$14 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,12,6,,,"https://maps.google.com/maps?ll=47.405499,10.279552&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/929290?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
HISTORY WALK,charms of baden-baden,Baden-Baden,3,1 ticket,Offered in English,Антонина,"Hello, my name is Antonina, I offer you excursions around Baden-Baden.I have been living here for more than 10 years, I have been practicing excursions from my youth, I know my business very well, you will like it with me",$244 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,18,10,,,"https://maps.google.com/maps?ll=48.763969,8.242702&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/917864?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
BOAT RIDE,Passeio de Balsinha,Santarém,12,Drinks and Equipment,All languages welcome,Tiago,"Navego por estas águas há muitos anos, pra ser sincero, desde criança, porém nos últimos anos foi que resolvi me tornar um marinheiro certificado pela Marinha do Brasil. Paralelamente sou fotógrafo e costumo observar a minha região com outros olhares, de uma forma bem peculiar e ao somar essas duas atribuições foi que decidi propor uma experiencia de navegação no entorno de Alter do Chão, para que…+ More",$30 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,2,10,,,"https://maps.google.com/maps?ll=-2.501695,-54.957571&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/796105?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
PADDLEBOARDING,River Kwai Stand Up Paddleboarding,Nong Bua,3,"Drinks, Equipment and Transportation","Offered in Chinese (Simplified), English, German, Korean and Thai",Troy,"I am the owner of SUP Hire Thailand Co. Ltd and have 38 years of watersports experience.
I have thousands of kilometres of experience teaching stand up paddleboarding on the River Kwai. I have the Qualified Teacher Status and lots of high level qualifications to teach SUP in this environment, from the Water Skills Academy.
I am also an emergency first responder, so you are in safe hands! Our staff…+ More",$41 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,7,10,,,"https://maps.google.com/maps?ll=14.057412,99.458391&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/765268?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
BOAT RIDE,Sunset Aperitif on a Sailing Boat,Misano Adriatico,2.5,"Food, Drinks and Equipment",All languages welcome,Matteo,"My brother and I have loved sailing since we were young, and after having taken the boat license, we have been facing pleasure cruises in the Adriatic with friends for some years so far.",$56 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,18,6,5.0,3 reviews,"https://maps.google.com/maps?ll=43.971924,12.714474&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/248486?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
NATURE WALK,Sea of Cortez Tidewalking and Shelling,Puerto Peñasco,3,Drinks,Offered in English,Renee,"My love affair with the oceans of the world came about as a lifetime, enthusiastic scuba diver, beach comber, surfer, sailor, artist, and aspiring mermaid. In 2017 my business partner and I opened the Inn at San Luis Bed & Breakfast in Puerto Penasco, Mexico, and in my recreational time, I walk the beaches and tide pools to gather shells to incorporate into art. The Sea of Cortez waters and…+ More",$22 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,18,4,5.0,7 reviews,"https://maps.google.com/maps?ll=31.315039,-113.534211&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/516688?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
ANIMAL ENCOUNTER,3-Hour Dolphin and Whale Watching,Tazacorte,3,1 ticket and Transportation,Offered in English and Spanish,Nicole Dorothea,"I'm Nicole from Germany. I arrived in La Palma a long time ago and started with my team of professionals to offer a unique experience in the water. Natalia Urribe, the biologist and Samuel Rey, the expert in cetaceans, who have more than 8 years of experience will make you feel safe and enthusiastic. We know the area and the animals that live in it. We respect them especially and we love being…+ More",$32 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,2,10,4.39,18 reviews,"https://maps.google.com/maps?ll=28.642953,-17.94208&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/358855?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
OUTDOOR SPORTS,Treetop Obstacle Course Adventure,Athol,3,Equipment,Offered in English,Dan,"Hi, I'm Dan. I remember the feeling the first time I explored an aerial obstacle course - wobbly bridges, testing out my balance on tight ropes, swinging on a Tarzan swing, climbing through cargo nets, and zipping on a zip line...& I want to share that experience and feeling with you! 

The aerial obstacle course you'll be visiting meets all safety standards and certifications, so you'll get to…+ More",$56 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,10,10,5.0,1 review,"https://maps.google.com/maps?ll=47.971493,-116.549052&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/497551?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
BIKE RIDE,Cycle in Paradise with expert guides,Red Deer,9.5,Equipment,Offered in English,Sean,"I am a lifetime cyclist and bike racer. I participate in several aspects of cycling on road, trails, and race courses. My son and I cycle daily. We live in a part of the world offering endless quiet roads, mountains, and trails in some of the most beautiful landscapes on Earth. I am a teacher and professional coach, so without a doubt, I can help you enjoy the cycling experience of a lifetime.",$60 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,14,10,,,"https://maps.google.com/maps?ll=52.284676,-113.779725&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/905171?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
BIKE RIDE,Phong Nha village cycling,Bố Trạch,8,"Food, Drinks, 1 ticket, Equipment and Transportation",Offered in English,Shi,"Xin chao! 
This is Private Shi and Quang Binh is my hometown. I graduated from Hue Tourism Colleague and felt in love with travelling by bicycles. My bike took me all around Indochina (Vietnam - Laos and Cambodia) and has turned me into a stories-teller. 
I believe that to know a place you'd know its people, its cafés, its villages, and its foods.
If you feel like some fresh air and some light…+ More",$46 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,9,10,,,"https://maps.google.com/maps?ll=17.562222,106.299739&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/513279?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
NATURE WALK,The Great Aurora Tent Tour,Yellowknife,4,"Food, Drinks, Equipment and Transportation",All languages welcome,Ryan & Erin,"Hi, I'm Erin! I've been living in Yellowknife for 12 years and have fallen in love with the people and the community! I love getting outside in all seasons and am super excited to share what the area offers with visitors. I offer small personal aurora viewing, hiking and snowshoeing tours. Come experience northern Canada with me and get outside! I am licensed and insured by our government as a…+ More",$107 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,12,5,,,"https://maps.google.com/maps?ll=62.453353,-114.370971&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/799509?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
BOAT RIDE,Escursione in gommone all' Argentario,Giannella,7,Drinks,All languages welcome,Fabrizio,"Sono un appassionato di navigazione a vela e motore, skipper per passione partecipo spesso ad eventi nautici come regate, trasferimenti e escursioni.
Amante ed esperto del mare, della natura e dell' ambiente.",$70 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,10,5,5.0,1 review,"https://maps.google.com/maps?ll=42.43045,11.171115&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/744039?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
