BOAT RIDE,Go Sailing on Budd Inlet,Olympia,2,Food,All languages welcome,Scott,"Capt. Scott and Connie have recently returned from a 6 year stint, sailing their ocean going sailboat in Mexico, Hawaii, Alaska, BC and WA State. We are now sharing our passions with others by offering sailing adventures and sailing lessons. Capt. Scott has a USCG 6-pack Captain's license and has taught sailing for many years. Connie is a musician and sailor who loves entertaining and sharing…+ More",$95 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,2,6,,,"https://maps.google.com/maps?ll=47.056303,-122.898896&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/911059?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
YOGA CLASS,Original Goat Yoga,Galena,1.5,1 ticket,Offered in English,Jennifer,"I am the owner of the Original Goat Yoga- Galena and host Goat Yoga regular classes as well as private events at our farm. I love goats and yoga and making people happy! After leaving the corporate world, my family bought a farm to host Goat Yoga Events.",$45 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,8,10,5.0,4 reviews,"https://maps.google.com/maps?ll=42.378878,-90.362812&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/628278?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
NATURE WALK,Discovering Teleferico del Pichincha,Quito,5.5,,All languages welcome,René,"Soy guia nativo de la ciudad de Quito y Ecuador, he viajado por todo el Ecuador y ahora quiero compartir los mejores destinos con los viajeros que nos visitan de todo el mundo.",$25 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,18,10,4.8,5 reviews,"https://maps.google.com/maps?ll=-0.20189,-78.491302&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/740331?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
SWIMMING,ORIGINAL Swim with sea lions in their natural habitat,Callao District,3,"Food, Drinks, Equipment and Transportation","Offered in English, German and Spanish",,"More than 10 years swimming with sea lions make this adventiure a unique experience, thousands of specimens swim with you in their natural and wild state.
You will see a protected natural area and how it is possible to find a balance between the flora, the fauna and the human being. We work together with Sernanp, the government organization to protect and develop the area.
For all those who enjoy…+ More",$55 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,3,21,4.92,286 reviews,"https://maps.google.com/maps?ll=-12.059578,-77.149738&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/327235?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
FISHING,Seine Netting on St Simons Island,St. Simons,2.5,Drinks,Offered in English,Dom,"I am a Biologist, avid fisherman and outdoors man. Seining is an opportunity to work together as a team and see the coastal ecology that exists right off the shore. Ive been fishing on the Georgia coast for years and am always excited to work with a group of people pulling the seine net",$60 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,10,10,,,"https://maps.google.com/maps?ll=31.134134,-81.395599&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/921768?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
WINDSURFING,Learn to windsurf with winds of Ceara,Parque Leblon,5,Equipment and Transportation,Offered in English and Portuguese,Zlatko,"I have 35 years of experience in windsurfing. I worked as a helper at the windsurfing school Liberan, Croatia, in the seasons 2003/2004. From 2005 to 2007, I worked as an independent trainer in Croatia and Slovenia. I obtained training as an instructor in 2007 by Jadralna zveza Slovenije. I am an instructor in Ceará since September 2008, attending students from 7 to 70 years of age in the region…+ More",$52 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,7,6,5.0,3 reviews,"https://maps.google.com/maps?ll=-3.693828,-38.59836&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/721470?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
NATURE WALK,Discover Kuduremukh valley,Mithabagilu,9,Food and Drinks,All languages welcome,Shiva,"I am a villager who spent most of his (38 years) life in cities. I have now found home at Didupe in the valley of Kuduremukh mountain range at Dakshina Kannada District. 

I live in a farm house surrounded by kuduremukh National park. A river runs 50 feet from humble dwelling. And there is a beautiful waterfall 300 meters from this house. I am living here for the past 2 years. I have been hosting…+ More",$31 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,2,10,5.0,1 review,"https://maps.google.com/maps?ll=13.107698,75.373387&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/495546?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
PADDLEBOARDING,Paddleboard the Mountain Waters!,Ridgway,2,Equipment,Offered in English,Sandy,"Hi, I'm Johnathan and have lived in Ridgway Colorado for over 15 years. I have worked with my mom who has achieved 5 star Super Host status with Airbnb. My love for paddleboarding started the moment I was introduced to the sport. I have been as far as eastern Florida paddleboarding on windy and wavy oceans, to the northern Great Lakes and California shores. I began to teach my friends and family…+ More",$45 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,11,5,,,"https://maps.google.com/maps?ll=38.155346,-107.743996&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/537852?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
GUIDED HIKE,Aquacise & Poolside Pilates,Three Rivers,1.5,Equipment,Offered in English,Lilly,"Lilly is a Certified and Degreed B.A.,B.S. Dance Teacher, Personal Trainer, Group Class Instructor with over thirty years experience. She is the creator of Balletfitt, Yogafusion Move like a Goddess Workout and Aquacise, among others. Her many years of work as a professional dancer, equestrian and fitness coach, combined with her skills as a motivational speaker, make her classes encouraging…+ More",$20 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,18,1,,,"https://maps.google.com/maps?ll=36.459138,-118.879649&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/875805?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
ANIMAL ENCOUNTER,Blue Flower Trail Ride,Livingston,2,Equipment and Transportation,Offered in English,Kathryn,"Welcome to Erik’s Ranch & Retreats. A solution that was born out of love. 

Our story began in 2008 as Kathryn Nordberg, CEO and founder, searched for options that would provide her son, Erik, a moderately functioning young adult on the autism spectrum, the kind of life he deserves – full of possibility, independence, and purpose. She quickly found that there were few good options. So, in the past…+ More",$75 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,7,5,5.0,3 reviews,"https://maps.google.com/maps?ll=45.501438,-110.710401&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/767781?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
VINEYARD VISIT,Tour e degustazione sulle vigne Alpine,Chiomonte,3,Food and Drinks,Offered in Italian,Mariashka,"Siamo una piccola azienda biologica di montagna, formata da persone arrivate qua da tutte le parti per recuperare vigne eroiche incastonate tra rocce e muretti a secco secolari.
Da sette anni recuperiamo e curiamo senza l’aiuto di mezzi meccanici vigne molto anziane e solo da due anni abbiamo iniziato a commercializzare i nostri vini naturali; vini senza nessun solfito aggiunto, lieviti indigeni,…+ More",$69 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,18,5,,,"https://maps.google.com/maps?ll=45.118562,6.983159&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/946844?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
GUIDED HIKE,Amana Colonies Creek Creep,Amana,2.5,,Offered in English,Maria,"I am an experienced naturalist with 30 years of working with people of all ages. I have a bachelors degree in fish and wildlife biology and own my own outdoor education business. My greatest passion is to share some of the best local natural areas, what I call Iowa's Secret Places. These places are often off trail, hidden in the forest or river way and include some kind of archeology, geology,…+ More",$25 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,4,10,5.0,1 review,"https://maps.google.com/maps?ll=41.79943,-91.86857&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/531495?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
HORSEBACK RIDE,Polo Experience en Buenos Aires,Cañuelas,5.5,"Food, Drinks, 1 ticket, Equipment and Transportation",All languages welcome,Juan,"Soy un apasionado del Polo Argentino. Me fascina el aire libre, el campo, los caballos y ser serivicial con la gente. Desde hace mas de 10 años que ofrezco este servicio.",$205 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,18,10,,,"https://maps.google.com/maps?ll=-35.049949,-58.758732&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/891136?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
BOAT RIDE,Sailing in Tigre and Delta del Paraná,San Fernando,5,"Food, Drinks and Transportation",All languages welcome,Raul,Recorro el Delta del Paraná desde hace más de 35 años. Soy un enamorado de esta exótica y bella naturaleza considerada entre las cinco más grandes y hermosas del mundo. Quiero compartir mi pasión de navegador del Delta con gente que le guste como a mí la vida al aire libre en contacto con la naturaleza. Tengo a mi hijo Marcos que suele acompañarme como marinero quien los asistirá cordialmente en…+ More,$45 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,18,8,4.75,8 reviews,"https://maps.google.com/maps?ll=-34.430024,-58.553651&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/588730?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
PARAGLIDING,PARAGLIDING FLIGHT OVER CHAMONIX !,Chamonix-Mont-Blanc,1,Equipment,Offered in English and French,,"Former pilot in the air force, instructor and mountain flying qualified, I've more than 6000 hours flying. 
I fly paragliders since 2007 in many ways: competitions, cross country, tandem flights, high mountain flights etc.
Now paragliding instructor, I teach to beginners and advanced pilots. I also propose to my passengers to discover Chamonix from the sky and to fly the paraglider !",$134 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,5,6,4.6,5 reviews,"https://maps.google.com/maps?ll=45.92593,6.862307&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/463061?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
CANOEING,Munroe Island backwater canoe tours!!,Kollam,2,Equipment,All languages welcome,Sunaina,"After a city life of close to 30 years and also working for some of biggest corporate sector, I left my city life and smartly paying corporate sector to move to this little paradise called Munroe Island to lead a simple countryside life. I, along with the help of my in-laws started a simple little homestay within the island hosting guest from all around the world. I am really passionate about…+ More",$8 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,18,6,5.0,3 reviews,"https://maps.google.com/maps?ll=9.00382,76.630905&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/451258?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
ANIMAL ENCOUNTER,Exciting dolphin watching tour,Fort-de-France,3.5,Food and Drinks,Offered in French,Yannick,"Passionné de la mer et amoureux de mon île, je vous ferai découvrir les merveilles de la côte sous le vent. Le tout, dans une ambiance exotique et typiquement local, toujours dans la bonne humeur en toute convivialité...",$64 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,3,10,4.86,51 reviews,"https://maps.google.com/maps?ll=14.601556,-61.068858&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/494299?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
BEER TASTING,AK Brews Cruise,Juneau,8,Food and Drinks,Offered in English,DeeAnn,"DeeAnn and Justin Fuller are the owners and tour guides of AK Brews Cruise. Born and raised in Juneau, Alaska and passionate about showing off some of the unique and beautiful aspects that their hometown has to offer. A desire to provide an exclusive experience with a local perspective to Juneau's quickly emerging craft beer scene, breath taking scenery, and world-class cuisine. These were the…+ More",$200 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,21,10,5.0,1 review,"https://maps.google.com/maps?ll=58.295757,-134.40058&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/871294?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
BOAT RIDE,Pontoon Boating Cruise Penticton,Penticton,3,Drinks and Equipment,Offered in English,Cliff And Lea,Nothing like enjoying the Lakes here in Penticton ! My wife Lea and I have lived here for over 12 years with our family. One price books the entire boat. When we didn't live here we vacationed here ! Enjoy Skaha Lake with us on board our brand new 2018 Tri Hull Pontoon boat. We call ourselves Wake the Lake Penticton. Sit back and cruise the lake after a tough day of Okanagan activities ! Bring…+ More,$394 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,8,1,,,"https://maps.google.com/maps?ll=49.4521,-119.580634&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/192599?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
HORSEBACK RIDE,Refreshing Horse Riding in National Park,Cercedilla,2,Equipment,Offered in English,"Marcos, Jana","Hi! I'm Marcos. I've born and raised in Madrid Mountains, I'm a horse lover and guide who is passionate about being outdoors in nature and with animals. Every day is a new adventure in these valleys, where peace and relax is guaranteed.

I am passionate about my beloved mountains history, tradition, food and always willing to talk about it and share my local perspective. 

I am now working in…+ More",$64 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,13,8,5.0,13 reviews,"https://maps.google.com/maps?ll=40.736439,-4.067524&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/669354?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
WELLNESS CLASS,Vivência de Renascimento na natureza.,Lençóis,5,Food,Offered in Portuguese and Spanish,Jorge,"Do ano 2005 venho experimentando com diferentes mestres no campo dos estados não ordinários de consciência, por meio de plantas psicoativas, xamânicas. Em 2010 conheço a prática do budismo zen e recebo, em 2011, a ordenação de Bodhisattva na sangha do Mestre Kosen Thibaut. No mesmo ano conheço o Rebirthing (renascimento) com o mestre Carlos Denicolay. Do ano 2012 que acompanho processos…+ More",$55 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,18,4,,,"https://maps.google.com/maps?ll=-12.563239,-41.390446&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/752683?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
BOAT RIDE,Drive a boat in Menorca waters,Port d'Addaia,8,Equipment,Offered in English and Spanish,Gabriel,"Throughout my life I have traveled and navigated through more than 100 countries, so the connection with the sea and knowing different cultures are part of my way of seeing life. Menorca, where I live, is the paradisiacal Mediterranean place par excellence that, for me, represents the exclusivity of those cultures of peace and tranquility to share with you sailing in its crystalline waters,…+ More",$87 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,5,4,,,"https://maps.google.com/maps?ll=40.007736,4.197633&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/760763?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
BOAT RIDE,Sunset and Lighthouse Tour Under Sail,Lewes,2.5,,All languages welcome,Richard,"As a Lewes native I have spent my entire life in and around the surrounding waters. I have made a career on the water and have worked on boats along the East coast, Caribbean, and Mediterranean waters. I hold a master captain license with the USCG and am capable of operating sailing vessels up to 50 tons.",$75 per person,Any experience can be canceled and fully refunded within 24 hours of purchase.,18,5,,,"https://maps.google.com/maps?ll=38.79084,-75.165346&z=15&t=m&hl=en&gl=US&mapclient=apiv3",https://www.airbnb.com/experiences/11569?currentTab=experience_tab&federatedSearchId=182e143f-6970-4a9c-8731-2e4d388334fe&searchId=bd724406-0cb4-47b2-8d13-f53b2313a4e2&sectionId=d7213cb4-8d8d-4d78-b559-30ff2a404489&source=p2
